tip_name,dist_to_'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',dist_to_'A/H3N2|A/HongKong/4801/2014|HongKong|2014',dist_to_'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',dist_to_'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',clade_label,min_dist,clade_label_iso_name
'H3N2|A/Perth/61/2015|70682|70682-HA|H3|VIC/Willagee|2015-07-10',0.010503,0.007407000000000003,0.019777000000000003,0.027812000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007407000000000003,A/HongKong/4801/2014
'H3N2|A/Victoria/63/2015|70774|70774-HA|H3|VIC/NarreWarren|2015-09-03',0.010496,0.007400000000000002,0.019770000000000003,0.027805000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007400000000000002,A/HongKong/4801/2014
'H3N2|A/Brisbane/359/2014|70552|70552-HA|H3|QLD/Brisbane|2014-11-03',0.027768,0.016034,0.012328,0.024053,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012328,A/SouthAustralia/55/2014
'H3N2|A/Tasmania/97/2016|70932|70932-HA|H3|TAS/LenahValley|2016-09-19',0.00741,0.010492000000000003,0.022862000000000004,0.030896999999999994,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.00741,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/21/2015|70701|70701-HA|H3|VIC/Kew|2015-07-02',0.015437,0.007395000000000001,0.019765000000000005,0.027800000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007395000000000001,A/HongKong/4801/2014
'H3N2|A/Sydney/26/2014|70488|70488-HA|H3|NSW/Tullamore|2014-03-01',0.023458000000000003,0.011724,0.008014,0.019743000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008014,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/172/2015|70797|70797-HA|H3|SA/NoarlungaDowns|2015-10-31',0.00617,0.010484000000000002,0.022854000000000003,0.030889,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.00617,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/1007/2014|70514|70514-HA|H3|NSW/PortMacquarie|2014-07-09',0.025935000000000003,0.014201000000000002,0.010495,0.022220000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.010495,A/SouthAustralia/55/2014
'H3N2|A/Victoria/508/2012|70389|70389-HA|H3|VIC/Melbourne|2012-05-05',0.021619000000000003,0.009885,0.009869000000000001,0.014208,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009869000000000001,A/SouthAustralia/55/2014
'H3N2|A/Canberra/20/2015|70636|70636-HA|H3|ACT/Canberra|2015-06-06',0.012353,0.006779000000000001,0.019149000000000003,0.027184000000000007,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006779000000000001,A/HongKong/4801/2014
'H3N2|A/Canberra/80/2016|70937|70937-HA|H3|ACT/Dickson|2016-09-18',0.007404,0.010486000000000002,0.022856000000000005,0.030890999999999995,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007404,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/64/2015|70607|70607-HA|H3|SA/Highbury|2015-05-22',0.031498,0.019763999999999997,0.016058000000000003,0.027783000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.016058000000000003,A/SouthAustralia/55/2014
'H3N2|A/Canberra/93/2016|70938|70938-HA|H3|ACT/Wanntassa|2016-11-07',0.010492999999999999,0.013575000000000002,0.025945,0.033979999999999996,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.010492999999999999,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/641/2012|70426|70426-HA|H3|VIC/Melbourne|2012-07-18',0.035827000000000005,0.024093000000000003,0.024077000000000005,0.006161999999999999,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.006161999999999999,A/SouthAustralia/30/2012
'H3N2|A/Brisbane/200/2016|70905|70905-HA|H3|QLD/Toowoomba|2016-10-03',0.032722,0.020988,0.008624,0.029007000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008624,A/SouthAustralia/55/2014
'H3N2|A/Victoria/1000/2015|70620|70620-HA|H3|VIC/Frankston|2015-06-17',0.028438000000000005,0.016704,0.012998000000000003,0.024723000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012998000000000003,A/SouthAustralia/55/2014
'H3N2|A/Victoria/519/2015|70650|70650-HA|H3|VIC/NottingHill|2015-06-27',0.014822,0.006780000000000001,0.019150000000000004,0.027185,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006780000000000001,A/HongKong/4801/2014
'H3N2|A/Newcastle/190/2016|70925|70925-HA|H3|NSW|2016-09-16',0.013602,0.010502,0.022872,0.030907000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.010502,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/167/2015|70784|70784-HA|H3|SA/Adelaide|2015-09-18',0.014207000000000001,0.006165000000000001,0.018535000000000003,0.026570000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006165000000000001,A/HongKong/4801/2014
'H3N2|A/Brisbane/105/2015|70614|70614-HA|H3|QLD/Brisbane|2015-05-12',0.014192000000000001,0.008622000000000001,0.020992000000000004,0.029026999999999997,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008622000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/143/2016|70949|70949-HA|H3|SA/BedfordPark|2016-11-12',0.008645,0.011727000000000003,0.024097000000000007,0.032131999999999994,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008645,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Brisbane/302/2016|70959|70959-HA|H3|QLD/Toowoomba|2016-10-31',0.030886000000000004,0.019152,0.0067880000000000015,0.027171000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0067880000000000015,A/SouthAustralia/55/2014
'H3N2|A/SouthAustralia/147/2016|70950|70950-HA|H3|SA/Wallaroo|2016-11-11',0.008021,0.011103000000000002,0.023473000000000004,0.031507999999999994,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008021,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/1004/2014|70525|70525-HA|H3|NSW/Boambee|2014-07-25',0.027807000000000005,0.016073,0.012367000000000003,0.024092000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012367000000000003,A/SouthAustralia/55/2014
'H3N2|A/Sydney/1005/2015|70626|70626-HA|H3|NSW/Brighton-le-sands|2015-06-19',0.013579,0.008009,0.020379000000000005,0.028414000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008009,A/HongKong/4801/2014
'H3N2|A/Perth/51/2015|70687|70687-HA|H3|WA/PortAlbany|2015-06-23',0.010501,0.007405000000000003,0.019775,0.027810000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007405000000000003,A/HongKong/4801/2014
'H3N2|A/Canberra/13/2016|70848|70848-HA|H3|ACT/Canberra|2016-07-22',0.033346,0.021612,0.009248000000000001,0.029630999999999998,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009248000000000001,A/SouthAustralia/55/2014
'H3N2|A/Victoria/120/2012|70421|70421-HA|H3|VIC|2012-08-18',0.030302000000000003,0.018568,0.018552000000000006,0.010555,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.010555,A/SouthAustralia/30/2012
'H3N2|A/Tasmania/28/2015|70646|70646-HA|H3|TAS/Norwood|2015-07-08',0.032109,0.020374999999999997,0.016669000000000003,0.028394000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.016669000000000003,A/SouthAustralia/55/2014
'H3N2|A/Sydney/101/2016|70825|70825-HA|H3|NSW/Bargo|2016-06-04',0.006794,0.009876000000000003,0.022246000000000005,0.030280999999999995,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006794,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/129/2015|70730|70730-HA|H3|SA/Adelaide|2015-09-12',0.01668,0.011106000000000001,0.023476000000000004,0.031511000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.011106000000000001,A/HongKong/4801/2014
'H3N2|A/Canberra/35/2012|70424|70424-HA|H3|ACT/Forde|2012-07-08',0.030259000000000005,0.018525000000000003,0.018509000000000005,0.010512,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.010512,A/SouthAustralia/30/2012
'H3N2|A/Victoria/1002A/2012|70452|70452-HA|H3|VIC|2012-07-19',0.02409200000000001,0.012358000000000001,0.012342000000000002,0.016685000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012342000000000002,A/SouthAustralia/55/2014
'H3N2|A/Sydney/1010/2015|70696|70696-HA|H3|NSW/Malvern|2015-07-13',0.01482,0.009246000000000002,0.021616000000000003,0.029651000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009246000000000002,A/HongKong/4801/2014
'H3N2|A/Victoria/2102/2016|70887|70887-HA|H3|VIC|2016-08-16',0.009871000000000001,0.012949,0.025319,0.033354,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.009871000000000001,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/820/2015|70669|70669-HA|H3|VIC/Eaglemont|2015-07-23',0.012972000000000001,0.007398000000000002,0.019768000000000004,0.027803000000000008,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007398000000000002,A/HongKong/4801/2014
'H3N2|A/Sydney/30/2014|70495|70495-HA|H3|NSW/GreenValley|2014-03-02',0.024689000000000003,0.012955,0.009249,0.020974,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009249,A/SouthAustralia/55/2014
'H3N2|A/Sydney/12/2015|70580|70580-HA|H3|NSW/Cabramatta|2015-03-11',0.014192,0.008618,0.020988,0.029023,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008618,A/HongKong/4801/2014
'H3N2|A/Sydney/1065/2014|70549|70549-HA|H3|NSW/Grafton|2014-09-01',0.026545000000000003,0.014811000000000001,0.011105,0.022830000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011105,A/SouthAustralia/55/2014
'H3N2|A/Perth/508/2013|70468|70468-HA|H3|WA/Perth|2013-07-20',0.019151000000000005,0.007417,0.012331000000000002,0.020366000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007417,A/HongKong/4801/2014
'H3N2|A/Perth/153/2012|70447|70447-HA|H3|WA/Armadale|2012-07-02',0.024711000000000007,0.012976999999999999,0.012961,0.017296,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012961,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/130/2015|70665|70665-HA|H3|QLD/Redlands|2015-07-06',0.015441,0.007399000000000002,0.019769000000000005,0.027804000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007399000000000002,A/HongKong/4801/2014
'H3N2|A/Victoria/1014/2016|70916|70916-HA|H3|VIC/PascoeVale|2016-09-12',0.006794,0.009876000000000003,0.022246000000000005,0.030280999999999995,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.006794,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/3047/2015|70746|70746-HA|H3|VIC/Montmorency|2015-08-21',0.029646000000000006,0.017912,0.014206000000000003,0.025931000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.014206000000000003,A/SouthAustralia/55/2014
'H3N2|A/Victoria/589/2016|70891|70891-HA|H3|VIC/Clayton|2016-08-21',0.009876,0.012958000000000003,0.025328,0.033363,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.009876,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Newcastle/25/2014|70504|70504-HA|H3|NSW/Belmont|2014-05-04',0.027807000000000005,0.016073,0.012367000000000003,0.024092000000000002,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012367000000000003,A/SouthAustralia/55/2014
'H3N2|A/Victoria/536/2015|70658|70658-HA|H3|VIC/Brighton|2015-07-11',0.011738,0.006164000000000001,0.018534000000000002,0.026569000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006164000000000001,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/1023/2015|70719|70719-HA|H3|SA/Cockaleechie|2015-08-24',0.014201,0.006159,0.018529000000000004,0.026564000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006159,A/HongKong/4801/2014
'H3N2|A/Victoria/2502/2015|70661|70661-HA|H3|VIC/BrightonEast|2015-07-08',0.030887000000000005,0.019153000000000003,0.015447000000000004,0.027172000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.015447000000000004,A/SouthAustralia/55/2014
'H3N2|A/Victoria/2079/2016|70893|70893-HA|H3|VIC|2016-08-11',0.010502000000000001,0.018502,0.030872000000000007,0.038907000000000004,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.010502000000000001,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Brisbane/38/2012|70390|70390-HA|H3|QLD/Brisbane|2012-04-18',0.043389,0.031655,0.031639,0.018696,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.018696,A/SouthAustralia/30/2012
'H3N2|A/Brisbane/80/2015|70606|70606-HA|H3|QLD/Rockhampton|2015-04-22',0.017895,0.009853,0.022223000000000003,0.030258,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009853,A/HongKong/4801/2014
'H3N2|A/Victoria/147/2012|70429|70429-HA|H3|VIC|2012-07-24',0.025329000000000004,0.013595,0.013579,0.017918,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.013579,A/SouthAustralia/55/2014
'H3N2|A/Newcastle/134/2016|70903|70903-HA|H3|NSW/Cessnock|2016-08-23',0.00679,0.009872000000000002,0.022242000000000005,0.030277,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.00679,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/7/2012|70394|70394-HA|H3|VIC|2012-06-18',0.045269000000000004,0.033535,0.03351900000000001,0.020576,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.020576,A/SouthAustralia/30/2012
'H3N2|A/SouthAustralia/106/2016|70907|70907-HA|H3|SA/Adelaide|2016-09-09',0.03463,0.022896,0.010532,0.030915000000000005,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.010532,A/SouthAustralia/55/2014
'H3N2|A/Tasmania/1021/2015|70717|70717-HA|H3|TAS/DoctorsRocks|2015-08-20',0.030889,0.019155,0.015449000000000003,0.027174000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.015449000000000003,A/SouthAustralia/55/2014
'H3N2|A/Townsville/10/2015|70586|70586-HA|H3|QLD/Cairns|2015-03-22',0.011728000000000002,0.006158,0.018528000000000003,0.026563000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006158,A/HongKong/4801/2014
'H3N2|A/Victoria/43/2015|70732|70732-HA|H3|VIC/GlenIris|2015-08-07',0.015439,0.007397000000000002,0.019767000000000003,0.027802000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007397000000000002,A/HongKong/4801/2014
'H3N2|A/Tasmania/122/2014|70539|70539-HA|H3|TAS/Lauderdale|2014-09-05',0.028419000000000003,0.016685000000000002,0.012979000000000001,0.024704000000000004,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012979000000000001,A/SouthAustralia/55/2014
'H3N2|A/Victoria/837/2015|70673|70673-HA|H3|VIC/EastDoncaster|2015-08-03',0.016056,0.008014,0.020384000000000003,0.028419,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008014,A/HongKong/4801/2014
'H3N2|A/Tasmania/25/2015|70639|70639-HA|H3|TAS/BlacksmansBay|2015-06-26',0.014194000000000002,0.008624000000000001,0.020994000000000006,0.029029000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008624000000000001,A/HongKong/4801/2014
'H3N2|A/Perth/50/2015|70686|70686-HA|H3|WA/Kingsley|2015-06-18',0.012975,0.004933,0.017303000000000002,0.025338000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.004933,A/HongKong/4801/2014
'H3N2|A/Victoria/1003/2012|70449|70449-HA|H3|VIC/Frankston|2012-08-13',0.020381000000000003,0.008647,0.008635,0.01667,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.008635,A/SouthAustralia/55/2014
'H3N2|A/Victoria/566/2016|70880|70880-HA|H3|VIC/Hughesdale|2016-08-08',0.011141999999999999,0.014224000000000004,0.026594000000000007,0.034628999999999986,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.011141999999999999,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/1013/2016|70854|70854-HA|H3|NSW/Gorokan|2016-07-08',0.007405999999999999,0.010488000000000003,0.022858000000000003,0.030892999999999997,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007405999999999999,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/10/2015|70567|70567-HA|H3|NSW/Liverpool|2015-02-20',0.01358,0.005542,0.017912,0.025947000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005542,A/HongKong/4801/2014
'H3N2|A/Victoria/5075/2014|70547|70547-HA|H3|VIC/Wantirna|2014-10-30',0.027790000000000002,0.016056,0.003692,0.024075000000000006,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.003692,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/198/2013|70481|70481-HA|H3|QLD/Brisbane|2013-11-06',0.018541000000000002,0.0068070000000000006,0.011721,0.019756000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0068070000000000006,A/HongKong/4801/2014
'H3N2|A/Victoria/554/2016|70878|70878-HA|H3|VIC/Clayton|2016-08-11',0.007418,0.010500000000000004,0.022870000000000005,0.030904999999999988,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007418,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Perth/254/2012|70438|70438-HA|H3|WA/Armadale|2012-07-10',0.021621000000000005,0.009887,0.009871000000000001,0.014206,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009871000000000001,A/SouthAustralia/55/2014
'H3N2|A/Victoria/548/2016|70866|70866-HA|H3|VIC/NoblePark|2016-08-15',0.007412,0.015412,0.027782,0.035817,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007412,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/205/2012|70433|70433-HA|H3|NSW/WatsonsBay|2012-05-28',0.019767000000000007,0.008033,0.009251,0.017286,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008033,A/HongKong/4801/2014
'H3N2|A/Victoria/508/2016|70842|70842-HA|H3|VIC/NoblePark|2016-07-23',0.033952,0.022217999999999998,0.009854,0.030237000000000007,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.009854,A/SouthAustralia/55/2014
'H3N2|A/Brisbane/193/2013|70479|70479-HA|H3|QLD/Toowoomba|2013-10-14',0.018543000000000004,0.006809000000000001,0.011723,0.019758,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006809000000000001,A/HongKong/4801/2014
'H3N2|A/Sydney/1015/2013|70476|70476-HA|H3|NSW/Coogee|2013-10-24',0.022849,0.011115,0.007409000000000001,0.019134,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.007409000000000001,A/SouthAustralia/55/2014
'H3N2|A/Newcastle/201/2016|70935|70935-HA|H3|NSW/Inverell|2016-11-14',0.008643,0.011725000000000003,0.024095000000000005,0.03212999999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008643,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Victoria/64/2015|70773|70773-HA|H3|VIC/Cherokee|2015-09-04',0.016055,0.008013000000000003,0.020383000000000005,0.028418000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008013000000000003,A/HongKong/4801/2014
'H3N2|A/Canberra/8/2015|70563|70563-HA|H3|ACT/Canberra|2015-01-27',0.01173,0.006156,0.018526,0.026561,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006156,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/1006/2015|70750|70750-HA|H3|SA/Nurioopta|2015-07-10',0.012962000000000001,0.0073880000000000005,0.019758,0.027793000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0073880000000000005,A/HongKong/4801/2014
'H3N2|A/Victoria/513/2016|70853|70853-HA|H3|VIC/Carnegie|2016-07-20',0.0068,0.013576000000000001,0.025946,0.03398099999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.0068,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Townsville/8/2015|70584|70584-HA|H3|QLD/Cairns|2015-03-16',0.013586,0.005544,0.017914000000000003,0.025949000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005544,A/HongKong/4801/2014
'H3N2|A/Victoria/561/2016|70879|70879-HA|H3|VIC/Chadstone|2016-08-10',0.007403,0.010485000000000001,0.022855000000000004,0.03089,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007403,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/SouthAustralia/1021/2015|70716|70716-HA|H3|SA/Woodville|2015-08-25',0.014209,0.0061670000000000015,0.018537000000000005,0.026572000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0061670000000000015,A/HongKong/4801/2014
'H3N2|A/Victoria/52/2015|70788|70788-HA|H3|VIC/Kew|2015-08-21',0.014822,0.009248000000000001,0.021618000000000002,0.029653000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.009248000000000001,A/HongKong/4801/2014
'A/H3N2|A/Stockholm/6/2014|Sweden|2014-02-06',0.025324000000000003,0.01359,0.0024660000000000003,0.021609000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0024660000000000003,A/SouthAustralia/55/2014
'H3N2|A/Victoria/3011/2015|70755|70755-HA|H3|VIC/Numurkah|2015-09-01',0.012957000000000002,0.007387,0.019757000000000004,0.027792000000000004,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.007387,A/HongKong/4801/2014
'H3N2|A/Canberra/7/2016|70819|70819-HA|H3|ACT/Canberra|2016-04-10',0.007404,0.010486000000000002,0.022856000000000005,0.030891000000000002,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.007404,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Brisbane/66/2016|70816|70816-HA|H3|QLD/Brisbane|2016-03-08',0.008013,0.012327000000000001,0.024697000000000004,0.032732,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.008013,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Sydney/54/2015|70675|70675-HA|H3|NSW/Sydney|2015-06-17',0.014816,0.0067740000000000005,0.019144,0.027179000000000002,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0067740000000000005,A/HongKong/4801/2014
'H3N2|A/Victoria/522/2015|70651|70651-HA|H3|VIC/Springvale|2015-06-30',0.01358,0.008006000000000001,0.020376000000000002,0.028411000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008006000000000001,A/HongKong/4801/2014
'H3N2|A/Victoria/5006/2014|70534|70534-HA|H3|VIC/Ashburton|2014-08-25',0.016038999999999998,0.005537,0.017907000000000003,0.025942000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.005537,A/HongKong/4801/2014
'H3N2|A/Victoria/5070/2014|70543|70543-HA|H3|VIC/JackassFlat|2014-10-01',0.014202000000000001,0.00616,0.01853,0.026565000000000005,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.00616,A/HongKong/4801/2014
'H3N2|A/Victoria/5065/2014|70542|70542-HA|H3|VIC/Hawthorn|2014-09-24',0.027190000000000002,0.015456000000000001,0.011750000000000002,0.023475000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011750000000000002,A/SouthAustralia/55/2014
'H3N2|A/Sydney/200/2012|70393|70393-HA|H3|NSW/Sydney|2012-01-09',0.023473000000000008,0.011739000000000001,0.011723000000000003,0.016066,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.011723000000000003,A/SouthAustralia/55/2014
'H3N2|A/Victoria/187/2012|70439|70439-HA|H3|VIC|2012-08-16',0.043372,0.031638,0.031622000000000004,0.018679,'A/H3N2|A/SouthAustralia/30/2012|Australia|2012-05-10',0.018679,A/SouthAustralia/30/2012
'H3N2|A/Victoria/511/2015|70612|70612-HA|H3|VIC/EndeavourHills|2015-05-16',0.028422000000000003,0.016688,0.012982000000000002,0.024707000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.012982000000000002,A/SouthAustralia/55/2014
'H3N2|A/Sydney/1042/2015|70771|70771-HA|H3|NSW/Trewilga|2015-09-09',0.016063,0.008021000000000002,0.020391000000000006,0.028426,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008021000000000002,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/34/2015|70581|70581-HA|H3|SA/BedfordPark|2015-03-23',0.014187000000000002,0.008617,0.020987000000000006,0.029022000000000006,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.008617,A/HongKong/4801/2014
'H3N2|A/Brisbane/141/2013|70473|70473-HA|H3|QLD/Brisbane|2013-08-18',0.018540000000000004,0.006806,0.011720000000000001,0.019755,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.006806,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/117/2016|70919|70919-HA|H3|SA/Magill|2016-09-13',0.0074140000000000005,0.010496000000000004,0.022866000000000004,0.03090099999999999,'A/H3N2|A/Singapore/INFIMH-16-0019/2016|Singapore|2016-06-14',0.0074140000000000005,A/Singapore/INFIMH-16-0019/2016
'H3N2|A/Newcastle/1016/2014|70523|70523-HA|H3|NSW/Newcastle|2014-08-06',0.014197,0.0036949999999999995,0.016065000000000003,0.024100000000000003,'A/H3N2|A/HongKong/4801/2014|HongKong|2014',0.0036949999999999995,A/HongKong/4801/2014
'H3N2|A/SouthAustralia/40/2014|70505|70505-HA|H3|SA/Uraidla|2014-06-20',0.025938000000000003,0.014204,0.0030760000000000006,0.022223000000000003,'A/H3N2|A/SouthAustralia/55/2014|Australia|2014-06-29',0.0030760000000000006,A/SouthAustralia/55/2014
